,latitude,longitude,number_intersections,value
2549,29.81233227,-95.38797032,2,0.000776
2550,29.70535018,-95.52836454,9,0.000795
2551,29.79418617,-95.32872469,6,0.000872
2552,29.69541607,-95.26494882,3,0.00112
2553,29.71496642,-95.26970644,2,0.0013050000000000002
2554,29.61410422,-95.3814979,2,0.002134166667
2555,29.70137214,-95.49663627,2,0.0007155952381
2556,29.73903871,-95.23985946,2,0.0007275000000000001
2557,29.74842627,-95.44613821,2,0.0007328571429
2558,29.717907699999998,-95.28093221,7,0.0009658333332999999
2559,29.70406051,-95.53075623,9,0.000395
2560,29.72479791,-95.40542831,3,0.000585
2561,29.70183568,-95.41784491,2,0.0006048484847999999
2562,29.70065576,-95.50019028,2,0.0006695833333
2563,29.72320022,-95.55099765,6,0.0006190000000000001
2564,29.71196005,-95.27150063,2,0.001186666667
2565,29.70242794,-95.41097836,6,0.00051875
2566,29.60769504,-95.33098346,2,0.001186666667
2567,29.59831193,-95.37052294,4,0.0021899999999999997
2568,29.69284188,-95.52670359,6,0.002273333333
2569,29.71669171,-95.53502867,2,0.00040599999999999995
2570,29.744865899999997,-95.24060495,2,0.00058
2571,29.72540484,-95.54279889,2,0.0006345
2572,29.735212699999998,-95.23284423,3,0.0009814285714
2573,29.76234499,-95.39228505,8,0.0013449999999999998
2574,29.80798248,-95.40279959,2,0.000697125
2575,29.81235576,-95.38628296,2,0.0008064166667
2576,29.8076727,-95.40594201,2,0.0006507142857
2577,29.69299617,-95.53246805,4,0.0008885416667000001
2578,29.60900771,-95.36430172,2,0.000735
2579,29.71922118,-95.54595155,2,0.001076
2580,29.79393179,-95.336364,5,0.0008990000000000001
2581,29.81025887,-95.34458636,2,0.001764285714
2582,29.79502573,-95.34030332,9,0.0018800000000000002
2583,29.69027452,-95.27735486,2,0.00088375
2584,29.692066999999998,-95.50842912,6,0.00085
2585,29.73750871,-95.23292109,2,0.0008324999999999999
2586,29.71978386,-95.41108703,4,0.0009638095238
2587,29.80789544,-95.39931969,3,0.000992
2588,29.73532021,-95.24615648,2,0.000679
2589,29.80282921,-95.48244953,6,0.0009258829365000001
2590,29.80224766,-95.47888558,2,0.0010242261900000002
2591,29.80697457,-95.40175952,3,0.0007769999999999999
2592,29.78360102,-95.29198912,2,0.001835
2593,29.603082899999997,-95.37775595,2,0.0007483333332999999
2594,29.60015051,-95.34953599,2,0.001255
2595,29.742329700000003,-95.23798497,2,0.0005430769231000001
2596,29.74571178,-95.24418853,2,0.0005733333333
2597,29.70870065,-95.41559904,2,0.0004114285714
2598,29.78989859,-95.47220011,2,0.0005091666667
2599,29.79973758,-95.46818293,2,0.000995
2600,29.70606558,-95.40521798,16,0.00139
2601,29.70582052,-95.5213021,6,0.001463333333
2602,29.7364357,-95.25328847,2,0.0007944444443999999
2603,29.78448395,-95.46818395,11,0.0024
2604,29.70938733,-95.25121966,2,0.0008945833332999999
2605,29.70537068,-95.52564504,2,0.0010199999999999999
2606,29.71759723,-95.41176019,5,0.00118
2607,29.707850899999997,-95.4138944,6,0.00050375
2608,29.72366672,-95.41051086,10,0.0011725
2609,29.61951655,-95.34235446,2,0.0007857142857000001
2610,29.60710738,-95.37321054,2,0.0006789583332999999
2611,29.60728237,-95.37933206,2,0.0006263636364
2612,29.7342831,-95.24441997,4,0.0007732142857
2613,29.71820862,-95.41067212,4,0.0008213815789
2614,29.77889436,-95.37408033,3,0.0036
2615,29.72887656,-95.54574641,3,0.00095
2616,29.80204031,-95.47432065,6,0.00064375
2617,29.69281974,-95.53024562,6,0.001236590909
2618,29.81189379,-95.38447662,5,0.0008875
2619,29.73318606,-95.24332133,4,0.0009400000000000001
2620,29.7684977,-95.38588051,3,0.00131
2621,29.76482254,-95.25600018,2,0.0011474999999999999
2622,29.81257537,-95.38447732,5,0.001013333333
2623,29.75608071,-95.2566457,2,0.0008406904762
2624,29.69814589,-95.53032366,2,0.0005200000000000001
2625,29.60482955,-95.36195917,2,0.0007055873016000001
2626,29.70904183,-95.25440269,2,0.001407
2627,29.78275332,-95.29486485,2,0.001243784722
2628,29.7108238,-95.40491487,8,0.000465
2629,29.70505011,-95.53301029,9,0.0009066666667000001
2630,29.71793673,-95.27966474,10,0.001254375
2631,29.69458348,-95.53296985,2,0.00050125
2632,29.77244043,-95.39733396,7,0.001086666667
2633,29.793751899999997,-95.34183051,9,0.0015175
2634,29.718885200000003,-95.26013547,2,0.00136875
2635,29.60514839,-95.36493573,2,0.0007059999999999999
2636,29.79176366,-95.35016973,4,0.0008939404762
2637,29.60795052,-95.37801326,2,0.0007325
2638,29.79806149,-95.32406415,2,0.00094225
2639,29.69628059,-95.52632383,2,0.000705
2640,29.80846289,-95.34577948,2,0.001068083333
2641,29.70967709,-95.52020019,6,0.00102625
2642,29.69326825,-95.50096761,2,0.0006615
2643,29.75837963,-95.25582187,2,0.00084375
2644,29.79368857,-95.34562099,2,0.0017074285709999999
2645,29.60219066,-95.37826,2,0.0007910075758
2646,29.71341234,-95.41865629,3,0.00124
2647,29.61926648,-95.33753006,2,0.0008712103174999999
2648,29.70541535,-95.49853433,10,0.001265
2649,29.70033956,-95.52304056,2,0.0005155833333
2650,29.78633797,-95.305541,2,0.001436856061
2651,29.77296651,-95.37671094,2,0.00093223644
2652,29.73864361,-95.25741305,2,0.0009125
2653,29.77008831,-95.41058065,5,0.001529
2654,29.60432846,-95.35766753,2,0.00079
2655,29.70330764,-95.27639618,4,0.00331
2656,29.78216281,-95.29567176,2,0.0011625
2657,29.718267200000003,-95.27159998,2,0.00117038961
2658,29.79412415,-95.34028111,9,0.0019104821429999999
2659,29.59992291,-95.35053453,5,0.0012875
2660,29.75801167,-95.43752106,2,0.0007874444444
2661,29.71461367,-95.52705582,2,0.001009
2662,29.73475854,-95.24541057,3,0.0006698214286
2663,29.70779366,-95.25370983,2,0.0021195
2664,29.60163474,-95.36635349,2,0.0006971428571
2665,29.745500099999997,-95.23575558,4,0.0005742857143
2666,29.69442124,-95.26784119,2,0.0007099999999999999
2667,29.71746088,-95.41632706,4,0.001278611111
2668,29.61383722,-95.31626693,2,0.0007571428571
2669,29.71649818,-95.52192854,6,0.0006139285714
2670,29.702142600000002,-95.41384326,2,0.0004717083333
2671,29.80009344,-95.33034449,6,0.000888125
2672,29.620948300000002,-95.32779714,2,0.0008473333332999999
2673,29.71334093,-95.27217578,2,0.0008891666667
2674,29.79789811,-95.48066378,2,0.00045846153850000003
2675,29.70951031,-95.51212790000001,2,0.000853125
2676,29.61286211,-95.31420154,2,0.00091
2677,29.79700456,-95.48065425,2,0.0004640714286
2678,29.74820088,-95.26509898,2,0.00411625
2679,29.77163876,-95.3859977,2,0.0011949999999999999
2680,29.71788381,-95.2572495,2,0.0009525
2681,29.76776408,-95.37692902,2,0.00134
2682,29.60888384,-95.38432168,2,0.00089975
2683,29.79574906,-95.33346532,6,0.0009848214286
2684,29.70164423,-95.53293977,2,0.0004239583333
2685,29.7028228,-95.49381976,4,0.00114
2686,29.71320611,-95.26825107,2,0.0013800000000000002
2687,29.60798517,-95.368549,2,0.0006938181818
2688,29.74369438,-95.25676399,2,0.0006883333333
2689,29.78221146,-95.3050205,2,0.0013122222219999998
2690,29.71259026,-95.41719759,3,0.000707875
2691,29.77548059,-95.38142993,11,0.0018540909090000001
2692,29.72233969,-95.26024047,2,0.001222157738
2693,29.69511664,-95.52952867,4,0.0005266666667
2694,29.72066369,-95.54914005,6,0.000674375
2695,29.79840972,-95.48379631,2,0.0005669047619
2696,29.7476099,-95.44197854,3,0.001069583333
2697,29.806844800000004,-95.4104735,4,0.0010855625
2698,29.732096399999996,-95.24379697,4,0.0014525
2699,29.76397562,-95.37906135,2,0.0009133333332999999
2700,29.786354100000004,-95.48367809999999,5,0.001005
2701,29.78960204,-95.34199857,2,0.0013800000000000002
2702,29.80014375,-95.32623949,6,0.0010960000000000002
2703,29.69117119,-95.27270614,2,0.0005440625
2704,29.768136199999997,-95.42208327,2,0.001021666667
2705,29.59809873,-95.37639738,2,0.002013333333
2706,29.74224818,-95.2649441,2,0.004135
2707,29.69403732,-95.263669,3,0.00094578125
2708,29.71585745,-95.41806355,4,0.0012825
2709,29.62042078,-95.34507042,2,0.0010666666670000001
2710,29.74353388,-95.2593536,2,0.0007275000000000001
2711,29.76341336,-95.265457,2,0.004935
2712,29.73613221,-95.24041391,2,0.00075025
2713,29.59923578,-95.35380648,6,0.001702
2714,29.72897607,-95.5464908,6,0.0009400000000000001
2715,29.78147822,-95.34011503,8,0.003287916667
2716,29.69913643,-95.27205445,3,0.0006783333332999999
2717,29.72780016,-95.55331848,2,0.0008433333332999999
2718,29.81151487,-95.38743969,2,0.0008573333333
2719,29.76372124,-95.39423556,5,0.00107
2720,29.81173621,-95.38507601,2,0.00082
2721,29.69893558,-95.53488019,2,0.0004170535714
2722,29.73467145,-95.23442033,3,0.0007059999999999999
2723,29.71330789,-95.27358879,2,0.0010547321430000001
2724,29.71972756,-95.5367505,10,0.00093
2725,29.7453672,-95.24322497,2,0.0005358382353
2726,29.60774746,-95.34777696,2,0.0008333333332999999
2727,29.69897728,-95.52326465,2,0.0007316319443999999
2728,29.70816317,-95.50978174,2,0.0016123448130000002
2729,29.79911262,-95.33929418,5,0.0016841666670000001
2730,29.61220318,-95.30981485,2,0.0008275
2731,29.68301572,-95.27233454,2,0.0007475
2732,29.7434077,-95.24589447,2,0.0005351465311
2733,29.742004700000003,-95.25538297,2,0.0007993055556000001
2734,29.60493064,-95.37631498,2,0.00056
2735,29.73547087,-95.25555028,2,0.0008150000000000001
2736,29.78365002,-95.34068824,9,0.0013880000000000001
2737,29.78054576,-95.34555703,2,0.0009199999999999999
2738,29.71046869,-95.25626516,2,0.001256666667
2739,29.7206999,-95.54889486,6,0.0007416666667000001
2740,29.74645056,-95.2564175,2,0.0006492307692
2741,29.81206908,-95.40185352,3,0.0008449999999999999
2742,29.80801045,-95.40061555,3,0.000736
2743,29.738693199999997,-95.23427997,2,0.0005635416667000001
2744,29.79938835,-95.48412947,2,0.00071125
2745,29.78620806,-95.30037261,2,0.001104
2746,29.78699245,-95.29470255,5,0.001295937105
2747,29.74164169,-95.43864402,5,0.0012699999999999999
2748,29.72298729,-95.4093699,5,0.00073
2749,29.73981001,-95.23325235,2,0.0007585
2750,29.80103366,-95.47199825,2,0.0005766666667000001
2751,29.73778364,-95.24540544,2,0.0007744444443999999
2752,29.69422004,-95.52872463,6,0.0006259375
2753,29.71573562,-95.28120318,9,0.0011625
2754,29.70864177,-95.41261529,6,0.0008112569443999999
2755,29.75335119,-95.43777966,2,0.000792
2756,29.79872562,-95.33618397,2,0.00112875
2757,29.78150675,-95.29406568,2,0.00133
2758,29.763695600000002,-95.41626336,6,0.000901
2759,29.70894625,-95.26799356,2,0.003399761905
2760,29.69879225,-95.49298208,2,0.001309916667
2761,29.745542699999998,-95.44137187,3,0.0008894460227
2762,29.76918218,-95.39175063,9,0.00128675
2763,29.74550492,-95.23510082,4,0.0006077777778
2764,29.76091816,-95.41242337,2,0.00066
2765,29.76516462,-95.3910941,2,0.000878125
2766,29.76130896,-95.40899525,10,0.001293333333
2767,29.74694968,-95.24030533,2,0.00075
2768,29.60536917,-95.30775414,2,0.0007316666667000001
2769,29.71986455,-95.41523432,2,0.0010400000000000001
2770,29.74339142,-95.24408486,2,0.0005779780303
2771,29.78147642,-95.34024508,8,0.002262291667
2772,29.76963037,-95.39601122,11,0.00126
2773,29.80389118,-95.4044225,5,0.001206
2774,29.80282847,-95.48315954,6,0.001110625
2775,29.77321814,-95.43197540000001,2,0.00073
2776,29.764568,-95.26524034,2,0.00387
2777,29.60442205,-95.3646783,2,0.0008029166667000001
2778,29.80111358,-95.48483932,6,0.0010775000000000001
2779,29.73904193,-95.26420437,8,0.0027176923080000004
2780,29.59935176,-95.3577108,2,0.0008075
2781,29.71777133,-95.25801945,2,0.001036333333
2782,29.61225609,-95.36929252,2,0.00073
2783,29.73889126,-95.25973165,2,0.0007823611110999999
2784,29.71712164,-95.25981672,2,0.0013333333329999999
2785,29.60761741,-95.31360695,2,0.0007091666667
2786,29.70321088,-95.52807028,4,0.00035071428569999997
2787,29.80168008,-95.34013361,12,0.0025125
2788,29.70440092,-95.50143428,9,0.000648375
2789,29.68628727,-95.27525388,7,0.0008445
2790,29.69941427,-95.52143155,2,0.0006783333332999999
2791,29.76290833,-95.40936143,6,0.001265
2792,29.79327924,-95.33972118,9,0.002025
2793,29.78285959,-95.29515009999999,2,0.00121
2794,29.77783109,-95.42937617,8,0.00382375
2795,29.811474100000005,-95.39048147,5,0.001013410256
2796,29.742204600000004,-95.23600327,2,0.0005741363636000001
2797,29.809248600000004,-95.38713682,2,0.00075
2798,29.79136716,-95.47993692,2,0.00048499999999999997
2799,29.80013625,-95.32687649,6,0.00146
2800,29.78822062,-95.47225877,2,0.0005855605670000001
2801,29.71120051,-95.51837477,2,0.0008449999999999999
2802,29.60380652,-95.36783102,2,0.0008
2803,29.79801016,-95.33892851,2,0.001650056818
2804,29.74523219,-95.24029597,2,0.0008002083333
2805,29.69639016,-95.50110426,2,0.0006961904762
2806,29.73582119,-95.25521947,2,0.0007798863636000001
2807,29.69952083,-95.27825403,3,0.0018675
2808,29.72082999,-95.55252429,2,0.0006855
2809,29.81025626,-95.34536205,2,0.00160125
2810,29.61404315,-95.31779977,2,0.001001666667
2811,29.77195391,-95.42685836,2,0.000784
2812,29.70547966,-95.51909252,10,0.0011300000000000001
2813,29.71579876,-95.27314482,2,0.00105
2814,29.70084779,-95.52777754,2,0.0003855555556
2815,29.74234184,-95.25562109999998,2,0.0008583333333
2816,29.71714342,-95.25878372,2,0.000949
2817,29.76588553,-95.41871138,2,0.0007245833332999999
2818,29.73475082,-95.25761267,2,0.0008792307692000001
2819,29.75397304,-95.43583096,2,0.000728
2820,29.78070358,-95.34100054,3,0.0013074999999999999
2821,29.79711622,-95.32776388,2,0.00096375
2822,29.71341245,-95.26914445,2,0.0013144642860000002
2823,29.70936492,-95.40642668,2,0.0003957142857
2824,29.74235142,-95.25513368,2,0.0007019791667000001
2825,29.80226163,-95.47198952,2,0.0006233333332999999
2826,29.70272916,-95.41295281,2,0.00045
2827,29.72598088,-95.54481527,2,0.0005383333332999999
2828,29.71960318,-95.52130491,13,0.0006278571429
2829,29.71992811,-95.26147517,2,0.00107125
2830,29.72197298,-95.26412278,2,0.001520833333
2831,29.71717908,-95.53104495,3,0.0006575099206
2832,29.60297323,-95.29933971,2,0.001175
2833,29.610236600000004,-95.38434257,2,0.0011949999999999999
2834,29.60526345,-95.30825475,2,0.00072625
2835,29.81166964,-95.39242164,5,0.0008336607143
2836,29.76990519,-95.42698702,2,0.0007934999999999999
2837,29.74163954,-95.24728563,2,0.0005771428571
2838,29.725405199999997,-95.54392685,4,0.00058
2839,29.74166972,-95.25511566,2,0.0008216666667000001
2840,29.780149199999997,-95.30142949,2,0.0008395833333
2841,29.73465592,-95.23737481,2,0.0005878571429
2842,29.77968269,-95.45169786,2,0.0029421875
2843,29.76975381,-95.39122018,9,0.0013607692310000001
2844,29.71179723,-95.51571409,2,0.00065
2845,29.71935474,-95.41351787,3,0.0007166666667
2846,29.60896323,-95.37152286,2,0.00076125
2847,29.71787223,-95.52956227,3,0.00122
2848,29.78028775,-95.34393875,3,0.0009934583333
2849,29.8001579,-95.32508548,4,0.0008030416667000001
2850,29.78120368,-95.34974605,4,0.001065625
2851,29.72638499,-95.55264723,2,0.0005852777778
2852,29.80990295,-95.40998556,4,0.0010685
2853,29.75963227,-95.40875943,14,0.0014175000000000001
2854,29.72310276,-95.28111584,2,0.0008898333332999999
2855,29.80464013,-95.38410956,6,0.0007616145833
2856,29.8131186,-95.39108251,5,0.001086
2857,29.78273232,-95.29646477,2,0.0009872916667
2858,29.72099382,-95.26578632,2,0.002194572917
2859,29.70261517,-95.50296833,4,0.00061
2860,29.68647045,-95.27241777,2,0.0005725833332999999
2861,29.70363714,-95.27055061,3,0.0006945833332999999
2862,29.61951958,-95.34287058,2,0.0008150000000000001
2863,29.784762800000003,-95.29798154,2,0.001345555556
2864,29.70208379,-95.53294128,2,0.00043
2865,29.61218173,-95.3500171,2,0.0008
2866,29.73275973,-95.26624252,2,0.00491
2867,29.70805697,-95.40510074,13,0.0008526973684
2868,29.79736405,-95.33217347,2,0.00115
2869,29.81254575,-95.40960962,7,0.00217
2870,29.80288256,-95.47056221,3,0.0010475
2871,29.76877867,-95.37723341,2,0.0009895238095
2872,29.81087513,-95.3462267,2,0.001792666667
2873,29.73496861,-95.25731478,2,0.0009824999999999999
2874,29.71702186,-95.52524609,2,0.0005684615385
2875,29.79669088,-95.33250279,4,0.001355
2876,29.71267426,-95.40712632,3,0.000535
2877,29.74268304,-95.23437193,4,0.0005650000000000001
2878,29.77291054,-95.38693998,2,0.0010805555560000001
2879,29.79779108,-95.48487752,2,0.001119719246
2880,29.74408367,-95.24544116,2,0.0005438571429
2881,29.72481704,-95.40415181,3,0.000588
2882,29.60110149,-95.30300282,2,0.001364166667
2883,29.79162859,-95.34108564,8,0.0014446203699999998
2884,29.72560178,-95.40941692,5,0.001073333333
2885,29.74460844,-95.44707463,2,0.0007333333333
2886,29.73980765,-95.23376912,2,0.0006799999999999999
2887,29.59813552,-95.37825974,2,0.002225
2888,29.71011893,-95.40198425,21,0.001481666667
2889,29.60339298,-95.35764556,2,0.0006799999999999999
2890,29.74453277,-95.24388925,2,0.000608
2891,29.69754774,-95.27050985,2,0.0006825000000000001
2892,29.70939966,-95.26554189,2,0.0030670000000000003
2893,29.694953299999998,-95.52799381,2,0.00062
2894,29.76723219,-95.39225651,8,0.00121875
2895,29.70282951,-95.40860183,8,0.00047750000000000006
2896,29.72536401,-95.41053185,7,0.0012548114040000001
2897,29.68237505,-95.27110695,2,0.0006329166667000001
2898,29.8069396,-95.40447757,2,0.0007133333332999999
2899,29.73403495,-95.25864137,2,0.00137
2900,29.78427195,-95.30347103,2,0.0011371428569999999
2901,29.77928116,-95.3449189,2,0.0009817857143
2902,29.766992699999996,-95.42176002,2,0.0012645
2903,29.74120713,-95.24822121,2,0.000667
2904,29.61949465,-95.33803068,2,0.0009433333333
2905,29.72215328,-95.41112668,8,0.0006578333332999999
2906,29.70281854,-95.49433625,4,0.0010199999999999999
2907,29.74003135,-95.25924056,2,0.00086
2908,29.81123462,-95.38238593,9,0.001301190476
2909,29.696171999999997,-95.49297594,6,0.001160125
2910,29.72122066,-95.52025091,9,0.0020773263889999997
2911,29.70550453,-95.5183545,9,0.0015991666670000001
2912,29.72113877,-95.26600497,2,0.003779375
2913,29.7011222,-95.40880014,6,0.0007811363636
2914,29.68569986,-95.27298561,2,0.0005974999999999999
2915,29.70090162,-95.51759371,6,0.001530263158
2916,29.78557296,-95.29721968,2,0.001239166667
2917,29.76951466,-95.39490382,10,0.00125625
2918,29.78079666,-95.34290744,3,0.001082857143
2919,29.79772956,-95.47573998,2,0.0010592708329999999
2920,29.78373595,-95.34520794,2,0.0014575
2921,29.72339278,-95.54241772,4,0.00126
2922,29.73265768,-95.24866966,2,0.001038
2923,29.60543614,-95.38616942,2,0.0009604166667000001
2924,29.68714373,-95.27751248,9,0.001419166667
2925,29.7931332,-95.32871249,6,0.001119375
2926,29.60535114,-95.35523901,2,0.0009875
2927,29.60559096,-95.358719,2,0.0008666666667000001
2928,29.71945916,-95.41129369,4,0.0005349090909000001
2929,29.70075299,-95.5264854,2,0.0004125
2930,29.61215749,-95.34382408,2,0.00073
2931,29.68540759,-95.27337896,2,0.000627
2932,29.71601176,-95.52070278,6,0.0006896031746
2933,29.70356604,-95.41447373,2,0.0004890555556
2934,29.71890845,-95.5498042,6,0.00104625
2935,29.81128261,-95.40157821,3,0.00098
2936,29.69750306,-95.27505771,2,0.0005533333332999999
2937,29.70866523,-95.41449578,2,0.000535625
2938,29.70567626,-95.49722278,6,0.00149
2939,29.71798264,-95.51999996,6,0.00185
2940,29.60601282,-95.37703797,2,0.0005918402778
2941,29.60853307,-95.37756302,2,0.0007271875
2942,29.78402621,-95.30737099,2,0.001286666667
2943,29.808553000000003,-95.39965714,3,0.001053413089
2944,29.708688300000002,-95.41663247,2,0.00041050000000000006
2945,29.60765838,-95.3258767,2,0.001038
2946,29.72564315,-95.40595194,3,0.000925
2947,29.74768702,-95.43092723,3,0.001208
2948,29.71718206,-95.53065785,3,0.0007355050505
2949,29.70540468,-95.50065732,6,0.001118484848
2950,29.77173563,-95.38994638,14,0.0010661904760000001
2951,29.79426457,-95.47435573,6,0.0007404166667
2952,29.80385036,-95.40719045,3,0.00118
2953,29.77076901,-95.4308362,2,0.0007099999999999999
2954,29.76624586,-95.37585443,2,0.0013855555559999998
2955,29.73738601,-95.2376997,2,0.0005716666667000001
2956,29.72317486,-95.41276137,9,0.0011375
2957,29.70350996,-95.52408986,3,0.0004098302469
2958,29.76436344,-95.41934877,2,0.0008503
2959,29.71302868,-95.51772104,2,0.00085
2960,29.60779975,-95.3546679,2,0.001096666667
2961,29.80950518,-95.34508946,2,0.0012755000000000002
2962,29.61662417,-95.35440847,5,0.001429685897
2963,29.72192157,-95.40482202,2,0.0005675
2964,29.70501667,-95.53693277,6,0.0008775
2965,29.8095971,-95.39237233,2,0.0005916944444
2966,29.7180875,-95.2666555,2,0.00224
2967,29.71496032,-95.52804194,2,0.0009436617647000001
2968,29.71911982,-95.2797046,4,0.00107875
2969,29.80570121,-95.38617851,3,0.0006757142857
2970,29.69928014,-95.52531796,2,0.00043499999999999995
2971,29.69307504,-95.50133514,2,0.0006983928571
2972,29.6164902,-95.31986733,2,0.0009855
2973,29.80815596,-95.39046444,2,0.0006793956044000001
2974,29.81299165,-95.38721935,2,0.0008210000000000001
2975,29.60361938,-95.36547461,2,0.000745
2976,29.6910398,-95.50110693,6,0.001031177536
2977,29.79856289,-95.46997535,2,0.0004758333333
2978,29.79502918,-95.32682977,6,0.0009678333333
2979,29.70936727,-95.26690808,2,0.00321
2980,29.81121759,-95.40601926,2,0.0008572727272999999
2981,29.77044083,-95.43053302,2,0.0007099999999999999
2982,29.74545066,-95.24544397,2,0.0005133333333
2983,29.60711944,-95.36555787,2,0.0007700000000000001
2984,29.69455075,-95.2720944,2,0.0005933333332999999
2985,29.7412233,-95.24341833,2,0.00059
2986,29.72218008,-95.40704238,2,0.0006099404762
2987,29.6995232,-95.41038013,9,0.0012825
2988,29.76334084,-95.38047927,4,0.0012525000000000001
2989,29.61660089,-95.34772391,2,0.0007914166667000001
2990,29.71580585,-95.25559272,2,0.0006996153846
2991,29.7150951,-95.41365101,5,0.0007526632395
2992,29.78155571,-95.34213602,4,0.00117
2993,29.71900312,-95.41069565,4,0.00056
2994,29.60105971,-95.30609848,2,0.0011683333329999999
2995,29.68957085,-95.27472759,2,0.0006357142857
2996,29.81105568,-95.40183056,3,0.0008008333332999999
2997,29.71476455,-95.27158566,2,0.0009904999999999998
2998,29.69960868,-95.49928317,2,0.0007285
2999,29.61035505,-95.37506203,2,0.0007099999999999999
3000,29.780321700000002,-95.34186741,3,0.001367142857
3001,29.79502237,-95.33609244,2,0.0010782738099999998
3002,29.60756942,-95.30348042,2,0.0007598809523999999
3003,29.71613921,-95.52265575,3,0.0006031658692
3004,29.71747852,-95.41473082,4,0.0011300000000000001
3005,29.614690999999997,-95.31018881,2,0.0008058712121
3006,29.70617377,-95.41555373,10,0.0011425
3007,29.79693071,-95.34214300000001,2,0.001550584795
3008,29.771886199999997,-95.39415751,2,0.0009955769231
3009,29.60999734,-95.37297954,2,0.0006779166667000001
3010,29.60065316,-95.32308187,2,0.00159
3011,29.72183219,-95.26022947,2,0.001133333333
3012,29.71408849,-95.4111087,3,0.000546
3013,29.80789723,-95.40780394,3,0.0007291666667000001
3014,29.8129174,-95.39126679,5,0.00139
3015,29.71463961,-95.26800398,2,0.00133125
3016,29.68857891,-95.50891343,6,0.00095
3017,29.7387087,-95.23796297,2,0.0006398725766
3018,29.768705199999996,-95.38274851,4,0.00119328125
3019,29.70532555,-95.50244436,10,0.0014199999999999998
3020,29.75058867,-95.25592458,2,0.00065375
3021,29.70504941,-95.5313743,9,0.0010325
3022,29.76820654,-95.38133056,4,0.0013803571429999999
3023,29.68417037,-95.27079146,2,0.00068375
3024,29.76546753,-95.37908737,2,0.00099
3025,29.81083761,-95.39240024,2,0.0006450000000000001
3026,29.7977387,-95.3392755,2,0.0016342857139999998
3027,29.607390600000002,-95.36853583,2,0.000735
3028,29.69342511,-95.53682069,5,0.001120833333
3029,29.76885603,-95.39042582,9,0.0014039999999999999
3030,29.77074819,-95.42763642,2,0.0007743055556000001
3031,29.69603911,-95.52394267,2,0.00116125
3032,29.79463261,-95.32401329999999,2,0.00080375
3033,29.71963487,-95.40904428,3,0.001093333333
3034,29.76576907,-95.38138192,2,0.001006666667
3035,29.71345398,-95.40965259,3,0.0004007339744
3036,29.81301755,-95.38673423,2,0.0008398484848
3037,29.71539583,-95.5225484,2,0.0005160714286
3038,29.60887392,-95.37848415,2,0.0006258333332999999
3039,29.73269574,-95.2562002,3,0.0010630000000000001
3040,29.69188972,-95.50689478,4,0.0009533333332999999
3041,29.70342892,-95.2723731,2,0.00117
3042,29.81312738,-95.39056549,5,0.0013005
3043,29.73612859,-95.2454099,2,0.0007411111111
3044,29.750599100000002,-95.25485405,2,0.0007162777777999999
3045,29.6049865,-95.38612989,2,0.00095375
3046,29.59819606,-95.37413229,2,0.00193
3047,29.60802346,-95.38022462,2,0.0005716666667000001
3048,29.72584845,-95.54505400000001,3,0.0006045583333
3049,29.807319699999997,-95.39071851,2,0.0005995238094999999
3050,29.73970685,-95.260205,2,0.0008133333333
3051,29.8067562,-95.39928501,3,0.0009725
3052,29.70261652,-95.41409963,2,0.000455
3053,29.70504987,-95.53189081,9,0.0010724999999999999
3054,29.74049668,-95.23771898,2,0.0005588888888999999
3055,29.78290146,-95.3029545,2,0.00111697619
3056,29.70043923,-95.49299854,2,0.001145
3057,29.80358363,-95.4058913,4,0.0008275
3058,29.72195023,-95.54886964,6,0.0009699999999999999
3059,29.78056993,-95.34316902,3,0.0009385714286
3060,29.71964594,-95.28225570000001,2,0.0008498611111
3061,29.79025133,-95.46808505,3,0.001104
3062,29.74412273,-95.44164740000001,7,0.0010400000000000001
3063,29.77839095,-95.35017225,3,0.001065625
3064,29.61707198,-95.31778493,2,0.001058
3065,29.70462721,-95.414757,6,0.0004828958333
3066,29.60408725,-95.38605063,2,0.001185
3067,29.72504047,-95.54148105,2,0.00065
3068,29.79562498,-95.47568745,6,0.0011175
3069,29.60373759,-95.37136335,2,0.0007067361111
3070,29.71026731,-95.40539678,6,0.00044125
3071,29.80972865,-95.3453522,2,0.001329583333
3072,29.80254281,-95.34000876,12,0.002885
3073,29.78325733,-95.3449782,3,0.001235454545
3074,29.80469008,-95.39924767,10,0.001107837838
3075,29.79072273,-95.48125434,2,0.000496875
3076,29.74415858,-95.23753885,2,0.0005677777778
3077,29.79933242,-95.33268163,2,0.001220131579
3078,29.807579200000003,-95.41233952,4,0.00132
3079,29.78290297,-95.30141602,2,0.001002083333
3080,29.78587812,-95.34039037,9,0.001706666667
3081,29.78290157,-95.30346502,2,0.00134
3082,29.70815099,-95.52134065,7,0.00132
3083,29.79012165,-95.34200732,2,0.0014
3084,29.73693977,-95.26333448,5,0.0018605
3085,29.80591728,-95.40444749,3,0.0006267460317
3086,29.74462862,-95.25545912,2,0.0007418181818000001
3087,29.71655269,-95.26257107,2,0.001107446338
3088,29.68971172,-95.53344998,8,0.0010400000000000001
3089,29.74785383,-95.25471419,2,0.0007248730159000001
3090,29.72033374,-95.26433445,2,0.0015675
3091,29.80291311,-95.46797656,3,0.001225
3092,29.69640443,-95.50161868,2,0.0006450000000000001
3093,29.75282665,-95.2334435,2,0.0007008333332999999
